folder path,File name,Extension,Size (KB),Created Date
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,ModulesInHierarchicalDirectoriesPlugin.js,.js,2.07,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,ModulesInRootPlugin.js,.js,1.03,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,NextPlugin.js,.js,0.78,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,ParsePlugin.js,.js,2.19,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,PnpPlugin.js,.js,2.76,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,Resolver.js,.js,13.61,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,ResolverFactory.js,.js,19.19,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,RestrictionsPlugin.js,.js,1.64,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,ResultPlugin.js,.js,0.95,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,RootsPlugin.js,.js,1.35,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,SelfReferencePlugin.js,.js,1.93,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,SymlinkPlugin.js,.js,2.24,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,SyncAsyncFileSystemDecorator.js,.js,2.3,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,TryNextPlugin.js,.js,0.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,UnsafeCachePlugin.js,.js,2.64,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib,UseFilePlugin.js,.js,1.14,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib\util,entrypoints.js,.js,16.26,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib\util,identifier.js,.js,0.6,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib\util,path.js,.js,4.95,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\enhanced-resolve\lib\util,process-browser.js,.js,0.29,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\entities,package.json,.json,1.84,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\entities\lib,decode.js,.js,2.2,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\entities\lib,decode_codepoint.js,.js,1.13,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\entities\lib,encode.js,.js,4.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\entities\lib,index.js,.js,3.6,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\entities\lib\maps,decode.json,.json,0.29,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\entities\lib\maps,entities.json,.json,32.2,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\entities\lib\maps,legacy.json,.json,1.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\entities\lib\maps,xml.json,.json,0.05,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\error-ex,index.js,.js,2.84,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\error-ex,package.json,.json,0.89,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\error-stack-parser,error-stack-parser.js,.js,8.51,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\error-stack-parser,package.json,.json,1.97,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\error-stack-parser\dist,error-stack-parser.js,.js,8.51,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\error-stack-parser\dist,error-stack-parser.min.js,.js,5.01,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,es2015.js,.js,5.96,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,es2016.js,.js,6.24,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,es2017.js,.js,6.46,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,es2018.js,.js,6.85,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,es2019.js,.js,7.01,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,es2020.js,.js,8.21,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,es2021.js,.js,8.79,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,es5.js,.js,1.98,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,es6.js,.js,0.05,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,es7.js,.js,0.05,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,GetIntrinsic.js,.js,0.09,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,index.js,.js,0.62,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract,package.json,.json,3.2,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,abs.js,.js,0.2,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,AbstractEqualityComparison.js,.js,1.13,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,AbstractRelationalComparison.js,.js,1.55,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,AdvanceStringIndex.js,.js,1.27,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ArrayCreate.js,.js,1.64,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ArraySetLength.js,.js,2.6,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ArraySpeciesCreate.js,.js,1.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,Call.js,.js,0.61,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,CanonicalNumericIndexString.js,.js,0.64,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,CharacterRange.js,.js,0.76,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,CompletePropertyDescriptor.js,.js,0.97,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,CreateDataProperty.js,.js,1.27,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,CreateDataPropertyOrThrow.js,.js,0.72,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,CreateHTML.js,.js,0.91,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,CreateIterResultObject.js,.js,0.42,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,CreateListFromArrayLike.js,.js,1.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,CreateMethodProperty.js,.js,0.96,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,DateFromTime.js,.js,1.01,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,Day.js,.js,0.23,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,DayFromYear.js,.js,0.25,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,DaysInYear.js,.js,0.29,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,DayWithinYear.js,.js,0.28,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,DefinePropertyOrThrow.js,.js,1.43,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,DeletePropertyOrThrow.js,.js,0.68,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,EnumerableOwnNames.js,.js,0.41,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,floor.js,.js,0.21,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,FromPropertyDescriptor.js,.js,0.78,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,Get.js,.js,0.71,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,GetIterator.js,.js,0.85,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,GetMethod.js,.js,0.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,GetOwnPropertyKeys.js,.js,0.8,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,GetPrototypeFromConstructor.js,.js,0.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,GetSubstitution.js,.js,3.44,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,GetV.js,.js,0.56,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,HasOwnProperty.js,.js,0.54,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,HasProperty.js,.js,0.5,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,HourFromTime.js,.js,0.37,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,InLeapYear.js,.js,0.5,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,InstanceofOperator.js,.js,0.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,Invoke.js,.js,0.7,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsAccessorDescriptor.js,.js,0.45,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsArray.js,.js,0.4,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsCallable.js,.js,0.11,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsCompatiblePropertyDescriptor.js,.js,0.36,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsConcatSpreadable.js,.js,0.61,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsConstructor.js,.js,1.12,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsDataDescriptor.js,.js,0.45,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsExtensible.js,.js,0.49,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsGenericDescriptor.js,.js,0.55,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsInteger.js,.js,0.44,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsPromise.js,.js,0.47,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsPropertyDescriptor.js,.js,0.54,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsPropertyKey.js,.js,0.2,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IsRegExp.js,.js,0.53,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IteratorClose.js,.js,1.45,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IteratorComplete.js,.js,0.49,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IteratorNext.js,.js,0.48,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IteratorStep.js,.js,0.34,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,IteratorValue.js,.js,0.43,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,MakeDate.js,.js,0.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,MakeDay.js,.js,0.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,MakeTime.js,.js,0.68,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,MinFromTime.js,.js,0.39,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,modulo.js,.js,0.16,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,MonthFromTime.js,.js,0.99,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,msFromTime.js,.js,0.25,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ObjectCreate.js,.js,1.01,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,OrdinaryCreateFromConstructor.js,.js,0.79,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,OrdinaryDefineOwnProperty.js,.js,2.33,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,OrdinaryGetOwnProperty.js,.js,1.23,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,OrdinaryHasInstance.js,.js,0.61,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,OrdinaryHasProperty.js,.js,0.52,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,QuoteJSONString.js,.js,1.39,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,RegExpCreate.js,.js,0.63,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,RegExpExec.js,.js,0.87,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,RequireObjectCoercible.js,.js,0.07,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,SameValue.js,.js,0.3,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,SameValueZero.js,.js,0.22,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,SecFromTime.js,.js,0.39,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,Set.js,.js,1.23,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,SetFunctionName.js,.js,1.35,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,SetIntegrityLevel.js,.js,1.81,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,SpeciesConstructor.js,.js,0.82,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,SplitMatch.js,.js,0.85,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,StrictEqualityComparison.js,.js,0.35,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,StringCreate.js,.js,1.08,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,StringGetIndexProperty.js,.js,1.34,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,SymbolDescriptiveString.js,.js,0.51,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,TestIntegrityLevel.js,.js,1.24,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,thisBooleanValue.js,.js,0.36,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,thisNumberValue.js,.js,0.38,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,thisStringValue.js,.js,0.35,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,thisTimeValue.js,.js,0.26,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,TimeClip.js,.js,0.46,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,TimeFromYear.js,.js,0.25,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,TimeWithinDay.js,.js,0.24,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ToBoolean.js,.js,0.13,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ToDateString.js,.js,0.49,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ToInt16.js,.js,0.25,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ToInt32.js,.js,0.17,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ToInt8.js,.js,0.24,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ToInteger.js,.js,0.27,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ToLength.js,.js,0.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ToNumber.js,.js,1.97,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ToObject.js,.js,0.33,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\es-abstract\2015,ToPrimitive.js,.js,0.28,3/22/2022
